,Team Code,Game Code,Rush Att,Rush Yard,Rush TD,Pass Att,Pass Comp,Pass Yard,Pass TD,Pass Int,Pass Conv,Kickoff Ret,Kickoff Ret Yard,Kickoff Ret TD,Punt Ret,Punt Ret Yard,Punt Ret TD,Fum Ret,Fum Ret Yard,Fum Ret TD,Int Ret,Int Ret Yard,Int Ret TD,Misc Ret,Misc Ret Yard,Misc Ret TD,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal,Name,Conference Code,Date,Visit Team Code,Home Team Code,Stadium Code,Site,Conference Name,Subdivision,bye,New Date,Wk_x,Wk_y,outcome,points_for,points_against
2103,430,3.65043E+14,34,52,0,25,15,141,0,2,0,6,99,0,0,0,0,0,0,0,1,-1,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,221,3,188,0,0,0,2,0,38,44,3,10,1,7,0,0,3,0,4,7,2,1330,6,46,14,6,0,0,3,0,2,Mississippi State,911,9/15/2011,365,430,77,TEAM,Southeastern Conference,FBS,,9/15/2011,,,Loss,,
2104,430,3.66043E+14,44,176,1,29,14,164,1,1,0,3,57,0,2,81,1,0,0,0,2,23,0,0,0,0,2,2,2,2,0,0,0,0,0,26,7,313,5,306,0,1,0,0,0,44,50,7,34,4,25,5,0,0,0,11,8,1,1588,4,45,16,3,3,2,4,2,2,Mississippi State,911,9/24/2011,366,430,77,TEAM,Southeastern Conference,FBS,,9/24/2011,4,,Win,26,20
2105,430,4.30026E+14,34,56,0,33,19,157,0,2,0,2,33,0,2,1,0,0,0,0,3,78,1,0,0,0,1,1,1,1,0,0,0,0,0,10,7,296,3,157,0,0,0,3,1,42,42,5,33,2,16,0,2,4,0,7,6,0,1521,8,50,15,4,3,1,1,0,1,Mississippi State,911,10/1/2011,430,257,36,TEAM,Southeastern Conference,FBS,,10/1/2011,,5,Loss,10,24
2106,430,4.30001E+14,43,204,0,23,17,212,3,0,0,2,24,0,3,-1,0,0,0,0,1,1,0,0,0,0,1,0,3,3,0,0,0,0,0,21,6,197,4,273,1,0,0,1,0,41,22,3,5,1,3,0,1,6,0,12,8,3,1784,2,25,13,6,0,0,3,2,0,Mississippi State,911,10/8/2011,430,9,2,TEAM,Southeastern Conference,FBS,,10/8/2011,6,,Win,21,3
2107,430,6.48043E+14,37,131,0,30,11,165,1,2,0,3,57,0,2,8,0,0,0,0,2,27,0,0,0,0,3,1,1,1,0,0,0,0,1,12,5,225,3,206,1,0,0,2,0,41,42,9,30,3,14,1,0,1,0,7,9,2,1646,1,7,16,7,0,0,2,1,1,Mississippi State,911,10/15/2011,648,430,77,TEAM,Southeastern Conference,FBS,,10/15/2011,,7,Loss,12,14
2108,430,4.30033E+14,32,134,2,21,15,264,2,1,0,3,54,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,2,87,5,303,0,0,0,3,2,49,44,9,27,4,20,1,2,1,0,9,11,1,1380,3,24,8,4,1,1,5,4,0,Mississippi State,911,10/29/2011,430,334,53,TEAM,Southeastern Conference,FBS,x,10/29/2011,9,,Win,28,16
2109,430,6.95043E+14,40,288,4,29,17,282,3,1,0,3,26,0,4,64,1,0,0,0,0,0,0,0,0,0,1,0,7,7,1,0,0,0,0,55,2,74,9,577,3,0,0,1,0,35,68,4,5,0,0,0,1,6,0,15,9,1,1498,8,60,14,10,0,0,4,4,0,Mississippi State,911,11/5/2011,695,430,77,TEAM,Southeastern Conference,FBS,,11/5/2011,10,,Win,55,17
2110,430,8.04302E+12,29,12,0,30,15,119,1,0,0,5,138,0,0,0,0,0,0,0,1,31,0,0,0,0,2,0,1,1,0,0,0,0,0,7,7,299,2,130,1,0,0,1,0,18,78,5,6,0,0,2,0,2,0,3,4,2,1510,6,49,16,3,3,1,2,1,0,Mississippi State,911,11/12/2011,8,430,77,TEAM,Southeastern Conference,FBS,,11/12/2011,,11,Loss,7,24
2111,430,4.30003E+14,32,84,1,31,15,127,1,0,0,4,89,0,1,5,0,1,52,0,0,0,0,1,-15,0,1,1,2,2,0,0,0,0,0,17,7,332,4,203,0,0,0,1,1,45,50,6,31,1,13,1,2,3,1,4,9,0,1479,3,28,16,5,3,1,3,2,1,Mississippi State,911,11/19/2011,430,31,8,TEAM,Southeastern Conference,FBS,,11/19/2011,,12,Loss,17,44
2112,430,4.33043E+14,48,247,2,13,8,70,2,1,0,2,31,0,1,28,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,6,273,6,389,0,0,0,0,0,35,52,10,41,2,17,3,5,3,0,12,3,2,1773,8,80,13,4,1,1,3,2,1,Mississippi State,911,11/26/2011,433,430,77,TEAM,Southeastern Conference,FBS,,11/26/2011,13,,Win,31,3
2113,430,4.30075E+14,39,253,2,20,12,129,1,2,0,4,106,0,4,23,0,0,0,0,0,0,0,1,25,0,1,1,3,2,0,0,0,0,0,23,5,206,5,313,1,0,0,3,2,54,12,12,40,6,31,2,0,4,1,9,4,1,1450,6,48,13,5,1,0,2,0,1,Mississippi State,911,12/30/2011,430,749,118,NEUTRAL,Southeastern Conference,FBS,,12/30/2011,18,,Win,23,17
2114,433,7.70433E+13,29,64,0,28,15,144,0,0,0,2,27,0,1,44,0,0,0,0,1,96,1,0,0,0,2,2,1,1,0,0,0,0,0,13,4,227,4,280,2,0,0,2,2,36,38,3,14,1,9,2,0,2,0,3,9,1,1523,4,40,12,3,2,0,2,0,2,Mississippi,911,9/3/2011,77,433,76,TEAM,Southeastern Conference,FBS,,9/3/2011,,1,Loss,13,14
2115,433,6.59043E+14,40,179,4,19,12,136,1,0,0,5,104,0,2,63,1,0,0,0,4,37,0,0,0,0,0,0,6,6,0,0,0,0,0,42,5,211,7,472,3,1,0,2,1,38,20,5,6,1,1,3,0,1,0,10,7,1,1743,8,85,9,3,0,0,4,4,0,Mississippi,911,9/10/2011,659,433,76,TEAM,Southeastern Conference,FBS,,9/10/2011,2,,Win,42,24
2116,433,4.33074E+14,32,85,0,30,15,149,1,5,0,4,78,0,1,13,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,6,267,2,142,0,0,1,1,0,50,32,8,37,2,17,3,3,3,0,7,6,0,1694,6,51,14,4,2,1,1,0,0,Mississippi,911,9/17/2011,433,736,117,TEAM,Southeastern Conference,FBS,,9/17/2011,,3,Loss,7,30
2117,433,2.57043E+14,26,34,0,30,12,149,1,2,0,3,50,0,3,102,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,9,457,2,133,0,0,1,0,0,51,34,10,31,3,15,1,0,2,0,2,6,0,1277,8,69,14,3,1,0,0,0,0,Mississippi,911,9/24/2011,257,433,76,TEAM,Southeastern Conference,FBS,,9/24/2011,,4,Loss,13,27
2118,433,4.3301E+14,44,216,4,18,8,214,1,0,1,4,99,0,0,0,0,1,3,0,1,5,0,0,0,0,1,1,4,3,1,1,0,0,0,38,6,238,7,481,2,0,0,1,0,39,34,2,18,2,18,3,1,2,0,10,7,2,1686,10,107,13,6,0,0,3,2,1,Mississippi,911,10/1/2011,433,96,13,TEAM,Southeastern Conference,FBS,,10/1/2011,5,,Win,38,28
2119,433,8.04332E+12,31,28,1,21,10,113,0,1,0,9,223,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,1,0,0,0,0,0,7,7,278,2,135,0,0,0,1,1,39,28,2,15,1,14,1,0,2,0,6,3,0,1564,0,0,14,4,2,1,2,1,0,Mississippi,911,10/15/2011,8,433,76,TEAM,Southeastern Conference,FBS,x,10/15/2011,,7,Loss,7,52
2120,433,3.10433E+13,46,151,1,30,18,219,2,1,0,4,58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,6,226,5,349,2,0,1,0,0,28,28,3,8,1,4,5,1,9,0,10,12,2,2238,12,85,13,4,2,2,2,2,0,Mississippi,911,10/22/2011,31,433,76,TEAM,Southeastern Conference,FBS,,10/22/2011,,8,Loss,24,29
2121,433,4.33004E+14,44,220,2,28,16,162,1,1,0,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,23,5,199,4,257,0,0,0,2,2,51,16,7,25,1,14,2,1,0,0,13,8,0,1738,6,29,15,7,1,0,4,3,0,Mississippi,911,10/29/2011,433,37,1,TEAM,Southeastern Conference,FBS,,10/29/2011,,9,Loss,23,41
2122,433,4.33033E+14,42,205,0,30,14,197,1,1,0,3,42,0,1,4,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,6,268,4,265,1,0,0,0,0,31,32,4,14,1,3,4,0,1,0,9,9,1,1897,11,93,17,7,2,0,4,1,2,Mississippi,911,11/5/2011,433,334,53,TEAM,Southeastern Conference,FBS,,11/5/2011,,10,Loss,13,30
2123,433,3.66043E+14,43,128,0,37,14,179,1,1,0,4,69,0,1,0,0,0,0,0,1,14,0,0,0,0,2,0,1,1,0,0,0,0,0,7,7,262,2,133,1,0,0,2,2,44,20,3,6,0,0,1,1,5,0,10,7,2,1848,7,59,18,5,2,0,1,0,0,Mississippi,911,11/12/2011,366,433,76,TEAM,Southeastern Conference,FBS,,11/12/2011,,11,Loss,7,27
2124,433,3.65043E+14,42,148,0,19,8,47,0,1,0,9,160,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,5,217,2,140,1,0,0,2,2,36,30,3,6,0,0,0,0,0,0,10,2,1,1753,4,29,16,6,2,1,0,0,0,Mississippi,911,11/19/2011,365,433,76,TEAM,Southeastern Conference,FBS,,11/19/2011,,12,Loss,3,52
2125,433,4.33043E+14,42,92,0,22,12,110,0,0,0,6,166,0,3,-6,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,6,287,2,122,0,0,0,6,2,22,66,7,17,0,0,0,0,3,0,7,3,0,1827,4,45,18,5,4,2,2,0,1,Mississippi,911,11/26/2011,433,430,77,TEAM,Southeastern Conference,FBS,,11/26/2011,,13,Loss,3,31
2126,434,4.14043E+14,37,162,1,26,17,129,1,1,0,2,25,0,3,30,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,7,313,4,261,2,0,0,0,0,43,28,5,26,3,18,1,1,2,0,11,4,0,1576,9,81,13,3,1,0,3,2,1,Missouri,25354,9/3/2011,414,434,73,TEAM,Big 12 Conference,FBS,,9/3/2011,1,,Win,17,6
2127,434,4.34003E+14,37,182,1,42,26,319,2,0,0,5,108,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,0,0,0,30,4,232,7,440,0,0,0,1,0,54,8,5,9,1,3,0,0,2,1,9,10,5,1963,11,114,15,3,3,2,5,2,2,Missouri,25354,9/9/2011,434,28,10,TEAM,Big 12 Conference,FBS,,9/9/2011,,,Loss,,
2128,434,7.71043E+14,54,428,4,27,20,316,4,0,0,1,21,0,4,47,1,0,0,0,1,-1,0,0,0,0,2,2,9,9,0,0,0,0,0,69,2,84,12,727,0,0,0,2,2,27,42,11,41,4,27,5,1,3,0,17,12,1,2127,9,67,15,7,3,2,6,3,2,Missouri,25354,9/17/2011,771,434,73,TEAM,Big 12 Conference,FBS,,9/17/2011,3,,Win,69,0
2129,434,4.34052E+14,42,241,3,33,16,291,1,0,0,5,104,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,4,0,0,0,0,0,28,8,377,5,316,1,0,0,0,0,54,34,6,16,0,0,0,0,4,0,12,12,0,1657,7,45,12,3,0,0,2,2,0,Missouri,25354,9/24/2011,434,522,103,TEAM,Big 12 Conference,FBS,,9/24/2011,,4,Loss,28,38
2130,434,4.34033E+14,31,112,2,35,19,214,0,1,0,5,95,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,2,2,0,0,0,0,0,17,5,238,4,264,0,0,0,1,0,51,24,11,21,3,8,0,0,1,0,10,9,0,1292,7,49,13,4,2,2,4,2,1,Missouri,25354,10/8/2011,434,327,52,TEAM,Big 12 Conference,FBS,x,10/8/2011,,6,Loss,17,24
2131,434,3.11043E+14,58,294,4,29,20,289,3,2,0,3,90,0,0,0,0,0,0,0,1,15,0,0,0,0,2,1,7,7,0,0,0,0,0,52,3,124,8,528,0,0,0,1,1,41,42,10,28,3,7,6,1,7,0,20,12,1,1983,0,0,14,9,0,0,7,6,1,Missouri,25354,10/15/2011,311,434,73,TEAM,Big 12 Conference,FBS,,10/15/2011,7,,Win,52,17
2132,434,5.21043E+14,52,248,2,28,15,215,1,3,0,2,38,0,3,48,0,0,0,0,1,54,0,0,0,0,1,1,3,3,0,0,0,0,0,24,5,184,5,318,0,0,0,2,1,48,38,9,37,2,17,0,1,7,0,15,11,0,1906,1,11,15,6,2,1,4,2,1,Missouri,25354,10/22/2011,521,434,73,TEAM,Big 12 Conference,FBS,,10/22/2011,,8,Loss,24,45
2133,434,4.3407E+14,50,284,3,24,16,198,2,0,0,4,112,0,1,-1,0,0,0,0,1,45,0,0,0,0,2,1,5,5,0,0,0,0,0,38,6,262,5,303,0,0,0,1,1,47,60,4,16,1,6,2,3,7,0,17,8,0,1530,5,45,15,6,2,1,5,4,1,Missouri,25354,10/29/2011,434,697,120,TEAM,Big 12 Conference,FBS,,10/29/2011,9,,Win,38,31
2134,434,4.34005E+14,40,243,2,46,33,325,3,0,0,5,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,0,0,0,39,4,149,5,309,3,0,2,3,1,52,20,7,41,3,26,4,3,2,1,13,17,2,1838,6,57,15,7,3,1,5,4,1,Missouri,25354,11/5/2011,434,51,132,TEAM,Big 12 Conference,FBS,,11/5/2011,,10,Loss,39,42
2135,434,7.03043E+14,45,152,2,26,18,186,0,0,0,1,24,0,2,27,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,9,392,5,276,1,0,0,1,1,30,34,5,22,2,18,4,1,4,1,8,9,2,1830,3,20,16,6,0,0,3,1,1,Missouri,25354,11/12/2011,703,434,73,TEAM,Big 12 Conference,FBS,,11/12/2011,11,,Win,17,5
2136,434,7.00043E+14,49,318,2,20,13,172,2,0,0,5,128,0,3,7,0,0,0,0,1,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,5,235,5,323,3,0,0,2,1,44,44,5,15,1,8,1,0,9,0,14,8,2,1739,4,30,12,5,1,1,4,4,0,Missouri,25354,11/19/2011,700,434,73,TEAM,Big 12 Conference,FBS,,11/19/2011,12,,Win,31,27
2137,434,4.34033E+14,47,164,1,22,14,187,2,3,0,3,31,0,2,11,0,0,0,0,2,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,4,158,5,290,1,0,0,1,0,44,14,7,33,3,21,3,2,1,0,11,6,1,1881,2,25,14,4,0,0,3,1,1,Missouri,25354,11/26/2011,434,328,74,NEUTRAL,Big 12 Conference,FBS,,11/26/2011,13,,Win,24,10
2138,434,4.34046E+14,46,337,3,26,17,176,2,1,0,3,97,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,5,5,0,0,0,0,0,41,2,78,8,428,0,0,0,0,0,29,44,6,24,1,4,0,1,2,0,18,8,1,2060,6,49,14,10,0,0,6,4,2,Missouri,25354,12/26/2011,434,457,60,NEUTRAL,Big 12 Conference,FBS,,12/26/2011,17,,Win,41,24
2139,457,3.17046E+14,35,184,4,23,22,277,2,1,0,3,59,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,42,3,88,7,432,1,0,0,1,0,37,34,9,35,5,27,0,1,1,0,9,15,0,1736,5,35,9,6,0,0,4,4,0,North Carolina,821,9/3/2011,317,457,78,TEAM,Atlantic Coast Conference,FBS,,9/3/2011,1,,Win,42,10
2140,457,5.87046E+14,29,132,2,26,20,273,1,3,0,5,155,0,2,18,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,3,115,4,256,0,0,0,5,2,39,24,6,23,4,17,10,0,7,0,4,10,3,1706,9,94,10,4,0,0,2,1,0,North Carolina,821,9/10/2011,587,457,78,TEAM,Atlantic Coast Conference,FBS,,9/10/2011,2,,Win,24,22
2141,457,7.46046E+14,41,222,2,23,16,179,2,0,0,3,68,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,4,4,0,0,0,0,0,28,7,294,5,301,0,1,0,1,1,37,40,5,11,1,2,6,1,2,0,10,10,2,1741,3,40,12,3,1,1,5,4,0,North Carolina,821,9/17/2011,746,457,78,TEAM,Atlantic Coast Conference,FBS,,9/17/2011,3,,Win,28,17
2142,457,4.57026E+14,27,128,2,25,17,204,2,2,0,7,127,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,4,4,0,0,0,0,0,28,5,165,5,325,0,0,0,1,0,48,40,7,23,0,0,0,0,0,0,6,8,1,1433,6,50,8,3,0,0,3,3,0,North Carolina,821,9/24/2011,457,255,37,TEAM,Atlantic Coast Conference,FBS,,9/24/2011,,4,Loss,28,35
2143,457,4.5702E+14,40,226,1,20,13,230,4,0,0,4,114,0,1,-2,0,0,0,0,2,3,0,0,0,0,1,0,5,5,0,0,0,0,0,35,4,147,6,349,0,0,0,1,0,39,44,6,16,1,8,3,3,9,0,10,9,0,1797,1,15,11,5,2,1,4,3,0,North Carolina,821,10/1/2011,457,196,81,TEAM,Atlantic Coast Conference,FBS,,10/1/2011,5,,Win,35,20
2144,457,3.67046E+14,32,86,1,19,12,178,1,0,0,1,25,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,14,6,245,3,193,0,0,0,2,1,36,34,6,20,2,11,4,0,4,0,5,5,1,1576,7,51,13,5,1,0,1,1,0,North Carolina,821,10/8/2011,367,457,78,TEAM,Atlantic Coast Conference,FBS,,10/8/2011,6,,Win,14,7
2145,457,4.15046E+14,42,141,1,38,29,288,2,0,0,7,174,0,3,13,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,4,136,4,227,0,1,1,3,2,39,16,7,27,2,15,2,0,4,0,11,14,0,2012,2,25,14,6,2,0,5,3,1,North Carolina,821,10/15/2011,415,457,78,TEAM,Atlantic Coast Conference,FBS,,10/15/2011,,7,Loss,24,30
2146,457,4.57015E+14,28,102,2,35,20,316,2,3,0,10,290,1,3,9,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,38,5,201,7,430,0,0,0,4,3,57,22,8,44,3,24,3,2,5,0,6,12,1,1748,9,62,12,2,2,1,4,2,1,North Carolina,821,10/22/2011,457,147,112,TEAM,Atlantic Coast Conference,FBS,,10/22/2011,,8,Loss,38,59
2147,457,7.49046E+14,47,224,4,28,21,338,3,0,0,1,24,0,1,0,0,0,0,0,4,22,0,0,0,0,1,0,7,7,0,0,0,0,0,49,4,95,8,474,0,0,0,2,1,35,30,6,19,1,9,1,1,3,0,10,11,1,2136,4,46,15,7,2,2,8,6,0,North Carolina,821,10/29/2011,749,457,78,TEAM,Atlantic Coast Conference,FBS,,10/29/2011,9,,Win,49,24
2148,457,4.57049E+14,28,3,0,30,16,162,0,3,0,4,82,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,279,1,54,0,0,0,2,0,37,42,5,17,2,11,6,1,4,0,2,10,1,1571,7,51,14,4,1,0,0,0,0,North Carolina,821,11/5/2011,457,490,82,TEAM,Atlantic Coast Conference,FBS,,11/5/2011,,10,Loss,0,13
2149,457,4.57074E+14,34,134,2,27,14,224,1,0,0,3,44,0,1,9,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,21,4,110,2,114,0,0,2,1,1,34,38,7,42,2,17,2,2,4,0,9,8,1,1636,6,59,11,4,1,1,5,3,0,North Carolina,821,11/17/2011,457,742,136,TEAM,Atlantic Coast Conference,FBS,x,11/17/2011,,12,Loss,21,24
2150,457,1.93046E+14,40,187,1,35,22,321,3,1,0,3,84,0,2,3,0,1,10,0,2,0,0,0,0,0,3,3,4,4,0,0,0,0,0,37,5,219,8,503,0,0,0,1,0,39,26,7,22,2,13,2,2,5,0,10,14,1,2189,9,75,15,7,0,0,5,3,2,North Carolina,821,11/26/2011,193,457,78,TEAM,Atlantic Coast Conference,FBS,,11/26/2011,13,,Win,37,21
2151,457,4.34046E+14,19,36,0,42,27,317,3,1,0,8,119,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,4,195,4,195,0,0,0,1,1,48,26,5,8,0,0,1,0,2,0,2,16,2,1540,2,20,14,8,1,0,2,1,1,North Carolina,821,12/26/2011,434,457,60,NEUTRAL,Atlantic Coast Conference,FBS,,12/26/2011,,17,Loss,24,41
2152,463,6.93046E+14,43,229,4,25,12,135,0,0,0,0,0,0,5,69,0,0,0,0,1,1,0,1,7,0,4,4,4,4,0,0,0,0,0,40,4,208,9,607,3,0,0,4,2,38,36,10,40,3,24,5,1,2,1,8,7,3,1659,3,33,18,9,1,1,4,2,2,Nebraska,25354,9/3/2011,693,463,84,TEAM,Big 12 Conference,FBS,,9/3/2011,,,Loss,,
2153,463,9.60463E+13,35,219,4,21,10,219,1,2,0,5,211,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,42,5,254,7,487,1,0,0,3,0,32,60,0,0,0,0,4,1,5,0,7,7,2,1368,3,25,12,4,2,1,4,4,0,Nebraska,25354,9/10/2011,96,463,84,TEAM,Big 12 Conference,FBS,,9/10/2011,,,Loss,,
2154,463,7.56046E+14,55,309,4,21,10,155,2,0,0,5,154,0,3,27,0,0,0,0,2,0,0,0,0,0,3,3,6,6,0,0,0,0,0,51,4,163,9,589,2,0,0,2,1,23,54,3,5,2,3,4,0,3,0,16,6,0,1829,7,60,12,3,1,0,7,5,2,Nebraska,25354,9/17/2011,756,463,84,TEAM,Big 12 Conference,FBS,,9/17/2011,,,Loss,,
2155,463,4.63081E+14,49,333,4,21,12,157,1,0,0,1,24,0,1,4,0,0,0,0,1,0,0,0,0,0,2,1,5,5,0,0,0,0,0,38,3,159,7,489,6,0,0,4,1,31,26,3,7,1,3,0,0,2,0,15,7,2,1712,5,48,13,7,0,0,6,4,1,Nebraska,25354,9/24/2011,463,811,144,TEAM,Big 12 Conference,FBS,,9/24/2011,,,Loss,,
2156,463,4.6308E+14,43,159,2,22,11,176,0,3,0,8,192,0,1,11,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,1,0,0,17,3,127,4,267,0,0,0,2,0,45,28,4,17,2,15,3,1,2,1,12,8,0,1485,9,80,12,5,1,1,4,2,1,Nebraska,25354,10/1/2011,463,796,141,TEAM,Big 12 Conference,FBS,,10/1/2011,,,Loss,,
2157,463,5.18046E+14,51,232,2,22,16,191,2,1,0,5,111,0,2,6,0,0,0,0,1,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,4,177,7,479,2,0,0,2,0,23,46,3,6,1,1,4,1,3,0,13,9,3,1843,6,50,15,7,1,0,4,2,1,Nebraska,25354,10/8/2011,518,463,84,TEAM,Big 12 Conference,FBS,,10/8/2011,,,Loss,,
2158,463,4.63043E+14,56,346,3,23,14,169,1,0,0,2,33,0,0,0,0,1,11,1,0,0,0,0,0,0,3,2,5,5,0,0,0,0,0,41,2,49,8,519,0,0,0,2,0,39,24,4,15,0,0,0,0,3,0,20,7,0,1912,5,43,17,8,3,3,5,3,2,Nebraska,25354,10/22/2011,463,428,153,TEAM,Big 12 Conference,FBS,x,10/22/2011,,,Loss,,
2159,463,4.16046E+14,58,190,2,13,7,80,1,1,0,1,28,0,1,-4,0,0,0,0,1,26,0,0,0,0,1,1,3,3,0,0,0,0,0,24,4,173,5,336,1,0,0,3,0,30,36,7,27,4,21,4,0,7,0,8,5,5,1885,9,58,15,7,0,0,3,2,1,Nebraska,25354,10/29/2011,416,463,84,TEAM,Big 12 Conference,FBS,,10/29/2011,,,Loss,,
2160,463,5.09046E+14,35,122,1,37,28,289,2,0,0,5,115,0,1,0,0,0,0,0,2,48,0,0,0,0,1,1,2,2,1,1,0,0,0,25,4,190,4,264,1,0,1,2,2,35,50,2,10,1,7,3,0,1,0,6,14,1,1554,6,41,17,10,2,1,5,3,1,Nebraska,25354,11/5/2011,509,463,84,TEAM,Big 12 Conference,FBS,,11/5/2011,,,Loss,,
2161,463,4.63054E+14,48,188,2,27,13,143,0,0,0,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,8,360,4,276,1,0,0,1,1,41,42,3,9,1,7,0,1,5,0,10,10,1,1743,6,45,16,6,1,0,2,2,0,Nebraska,25354,11/12/2011,463,539,111,TEAM,Big 12 Conference,FBS,,11/12/2011,,,Loss,,
2162,463,4.63042E+14,31,138,1,23,9,122,1,0,0,7,159,0,1,11,0,0,0,0,1,10,0,0,0,0,1,1,2,2,0,0,0,0,0,17,7,276,4,268,1,0,0,4,3,58,18,9,33,1,13,0,0,3,0,7,4,0,1119,8,73,13,3,2,0,2,1,0,Nebraska,25354,11/19/2011,463,418,66,TEAM,Big 12 Conference,FBS,,11/19/2011,,,Loss,,
2163,463,3.12046E+14,61,222,1,22,12,163,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,7,293,5,327,1,0,0,2,0,26,26,3,16,1,11,1,1,5,0,13,9,3,2267,9,74,21,10,1,1,3,2,1,Nebraska,25354,11/25/2011,312,463,84,TEAM,Big 12 Conference,FBS,,11/25/2011,,,Loss,,
2164,463,4.63065E+14,46,137,1,16,10,116,1,1,0,3,58,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,13,5,197,3,210,1,0,0,1,1,46,8,5,32,4,31,1,1,2,0,8,7,2,1849,10,58,13,3,1,1,3,1,0,Nebraska,25354,1/2/2012,463,648,32,NEUTRAL,Big 12 Conference,FBS,,1/2/2012,,,Loss,,
2165,490,3.55049E+14,35,162,3,31,18,156,1,0,0,5,109,0,3,88,1,2,60,1,4,63,0,0,0,0,1,1,6,4,0,0,0,0,0,43,7,255,8,499,0,0,0,4,2,43,40,8,38,6,29,5,4,8,0,8,9,0,1618,6,51,14,6,0,0,4,3,1,North Carolina State,821,9/3/2011,355,490,82,TEAM,Atlantic Coast Conference,FBS,,9/3/2011,1,,Win,43,21
2166,490,4.90075E+14,26,109,0,41,24,315,3,1,0,5,102,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,4,167,6,358,1,0,0,1,0,44,20,5,19,3,17,0,1,2,0,5,12,2,1775,4,33,14,5,3,1,2,1,1,North Carolina State,821,9/10/2011,490,749,83,TEAM,Atlantic Coast Conference,FBS,,9/10/2011,,2,Loss,27,34
2167,490,6.46049E+14,37,95,1,22,19,297,4,0,0,3,76,0,1,9,0,0,0,0,2,36,0,0,0,0,0,0,5,5,0,0,0,0,0,35,3,105,6,386,1,0,0,4,3,32,36,9,33,4,20,2,0,5,0,5,12,2,1635,1,15,9,5,1,1,5,4,0,North Carolina State,821,9/17/2011,646,490,82,TEAM,Atlantic Coast Conference,FBS,,9/17/2011,3,,Win,35,13
